Order Date,Year,Month,Region,Category,Sub-Category,Sales
2017-05-23,2017,5,East,Office Supplies,Binders,6.294
2017-05-23,2017,5,East,Office Supplies,Paper,10.368
2017-05-23,2017,5,East,Technology,Phones,122.382
2015-11-03,2015,11,South,Office Supplies,Storage,25.984
2015-11-03,2015,11,South,Furniture,Tables,945.036
2015-11-03,2015,11,South,Office Supplies,Binders,14.301
2015-11-03,2015,11,South,Furniture,Furnishings,410.352
2016-03-30,2016,3,Central,Office Supplies,Paper,23.52
2016-03-30,2016,3,Central,Technology,Phones,180.96
2018-05-27,2018,5,West,Furniture,Furnishings,35.0
2018-05-27,2018,5,West,Office Supplies,Storage,477.15
2018-05-27,2018,5,West,Technology,Phones,302.376
2018-12-14,2018,12,Central,Furniture,Tables,974.988
2015-10-04,2015,10,East,Furniture,Chairs,589.41
2017-10-13,2017,10,East,Office Supplies,Art,34.7
2017-10-13,2017,10,East,Office Supplies,Storage,99.87
2017-10-13,2017,10,East,Office Supplies,Paper,37.94
2017-10-13,2017,10,East,Office Supplies,Labels,24.9
2017-10-13,2017,10,East,Furniture,Furnishings,82.26
2016-03-05,2016,3,Central,Office Supplies,Fasteners,7.104
2018-03-04,2018,3,Central,Furniture,Furnishings,103.5
2018-03-04,2018,3,Central,Office Supplies,Labels,2.464
2018-03-04,2018,3,Central,Office Supplies,Storage,8.72
2016-09-25,2016,9,East,Office Supplies,Binders,10.76
2016-09-25,2016,9,East,Office Supplies,Paper,45.68
2016-09-25,2016,9,East,Office Supplies,Art,6.7
2016-12-19,2016,12,Central,Technology,Phones,158.376
2016-10-08,2016,10,Central,Office Supplies,Art,3.44
2018-07-31,2018,7,West,Office Supplies,Storage,56.56
2018-07-31,2018,7,West,Furniture,Furnishings,36.96
2015-08-05,2015,8,East,Technology,Phones,135.99
2015-08-05,2015,8,East,Office Supplies,Art,15.96
2018-05-14,2018,5,East,Office Supplies,Art,3.76
2018-05-14,2018,5,East,Office Supplies,Art,14.7
2018-05-14,2018,5,East,Office Supplies,Art,37.2
2018-05-14,2018,5,East,Technology,Accessories,89.97
2018-05-14,2018,5,East,Furniture,Chairs,261.96
2018-05-14,2018,5,East,Office Supplies,Labels,74.0
2017-09-22,2017,9,South,Furniture,Furnishings,13.28
2016-11-13,2016,11,South,Office Supplies,Storage,84.96
2018-05-22,2018,5,West,Technology,Accessories,68.46
2017-12-02,2017,12,East,Office Supplies,Storage,2079.4
2017-12-02,2017,12,East,Technology,Phones,629.95
2017-12-02,2017,12,East,Furniture,Furnishings,72.42
2016-08-29,2016,8,Central,Technology,Phones,131.98
2016-08-29,2016,8,Central,Technology,Accessories,114.52
2015-06-06,2015,6,Central,Office Supplies,Labels,100.24
2017-03-18,2017,3,South,Office Supplies,Appliances,871.8
2015-01-14,2015,1,East,Furniture,Bookcases,61.96
2018-06-03,2018,6,South,Office Supplies,Binders,4.554
2018-06-03,2018,6,South,Office Supplies,Appliances,5.2
2018-06-03,2018,6,South,Technology,Accessories,205.992
2018-06-03,2018,6,South,Office Supplies,Paper,15.552
2018-06-03,2018,6,South,Technology,Phones,503.96
2018-06-03,2018,6,South,Office Supplies,Appliances,24.472
2018-06-03,2018,6,South,Furniture,Bookcases,241.568
2018-06-03,2018,6,South,Technology,Accessories,110.4
2018-06-03,2018,6,East,Furniture,Tables,384.768
2018-06-03,2018,6,East,Technology,Machines,78.66
2018-06-03,2018,6,East,Office Supplies,Paper,45.36
2016-03-21,2016,3,South,Office Supplies,Appliances,962.08
2016-03-21,2016,3,South,Office Supplies,Binders,12.843
2016-03-21,2016,3,South,Office Supplies,Paper,295.456
2018-09-19,2018,9,East,Office Supplies,Paper,32.4
2015-09-15,2015,9,East,Furniture,Furnishings,103.936
2017-11-20,2017,11,South,Furniture,Bookcases,289.568
2017-11-20,2017,11,South,Office Supplies,Storage,39.72
2017-11-20,2017,11,South,Technology,Phones,244.768
2018-10-28,2018,10,Central,Technology,Accessories,24.0
2018-10-28,2018,10,Central,Office Supplies,Paper,15.552
2018-10-28,2018,10,Central,Technology,Accessories,26.176
2016-07-24,2016,7,South,Furniture,Furnishings,20.94
2016-07-24,2016,7,South,Office Supplies,Binders,135.09
2016-07-24,2016,7,South,Technology,Accessories,279.86
2016-07-24,2016,7,South,Office Supplies,Binders,90.06
2015-11-02,2015,11,East,Technology,Phones,539.964
2015-11-02,2015,11,East,Technology,Phones,50.232
2015-11-02,2015,11,East,Office Supplies,Binders,19.242
2018-11-17,2018,11,East,Office Supplies,Storage,1247.64
2017-06-26,2017,6,Central,Office Supplies,Art,5.304
2017-10-09,2017,10,East,Office Supplies,Paper,19.136
2017-10-09,2017,10,East,Furniture,Furnishings,332.832
2018-12-20,2018,12,East,Office Supplies,Paper,279.9
2018-12-20,2018,12,East,Office Supplies,Binders,50.352
2018-12-20,2018,12,East,Office Supplies,Paper,34.02
2018-03-06,2018,3,West,Office Supplies,Art,23.88
2018-03-06,2018,3,West,Office Supplies,Labels,11.52
2018-03-06,2018,3,West,Office Supplies,Paper,286.93
2018-03-06,2018,3,West,Technology,Phones,206.384
2018-09-15,2018,9,West,Furniture,Chairs,218.352
2018-09-15,2018,9,West,Furniture,Furnishings,529.9
2018-09-15,2018,9,West,Office Supplies,Art,99.3
2018-09-15,2018,9,West,Office Supplies,Appliances,108.96
2018-09-15,2018,9,West,Office Supplies,Binders,2.688
2018-01-16,2018,1,Central,Office Supplies,Binders,5443.96
2018-01-16,2018,1,Central,Furniture,Chairs,302.67
2018-01-16,2018,1,Central,Office Supplies,Paper,56.07
2017-07-07,2017,7,East,Office Supplies,Labels,10.08
2017-07-07,2017,7,East,Technology,Phones,59.994
2017-07-07,2017,7,East,Office Supplies,Binders,5.715
2017-07-07,2017,7,East,Office Supplies,Binders,9.42
2017-12-23,2017,12,East,Technology,Copiers,1999.96
2015-12-22,2015,12,East,Office Supplies,Storage,216.4
2015-02-23,2015,2,Central,Office Supplies,Labels,6.936
2015-02-23,2015,2,Central,Office Supplies,Binders,4.428
2018-12-04,2018,12,Central,Office Supplies,Art,8.8
2018-12-04,2018,12,Central,Technology,Accessories,142.8
2018-12-04,2018,12,Central,Technology,Accessories,399.95
2015-11-17,2015,11,East,Office Supplies,Binders,2152.776
2015-11-17,2015,11,East,Furniture,Bookcases,4007.84
2015-10-20,2015,10,South,Furniture,Tables,328.59
2015-10-20,2015,10,South,Office Supplies,Storage,98.352
2016-10-25,2016,10,East,Technology,Phones,158.99
2016-10-25,2016,10,East,Furniture,Chairs,291.1
2018-11-16,2018,11,West,Office Supplies,Paper,73.68
2018-11-16,2018,11,West,Furniture,Furnishings,139.92
2018-11-16,2018,11,West,Technology,Phones,107.88
2018-11-16,2018,11,West,Office Supplies,Storage,33.29
2018-05-14,2018,5,East,Office Supplies,Binders,58.17
2018-05-14,2018,5,East,Office Supplies,Labels,5.04
2018-05-14,2018,5,East,Office Supplies,Paper,24.784
2015-03-01,2015,3,Central,Furniture,Chairs,634.116
2015-03-01,2015,3,Central,Office Supplies,Paper,17.472
2016-07-30,2016,7,Central,Furniture,Chairs,155.88
2016-11-01,2016,11,East,Furniture,Chairs,327.564
2018-12-16,2018,12,West,Office Supplies,Paper,13.36
2018-12-16,2018,12,West,Office Supplies,Storage,158.9
2015-10-20,2015,10,Central,Technology,Accessories,319.968
2015-10-20,2015,10,Central,Office Supplies,Storage,505.32
2015-10-20,2015,10,Central,Office Supplies,Paper,3.808
2015-10-20,2015,10,Central,Office Supplies,Binders,8.682
2015-10-20,2015,10,Central,Office Supplies,Labels,24.424
2016-06-05,2016,6,East,Furniture,Chairs,1522.638
2017-07-21,2017,7,West,Office Supplies,Envelopes,419.9
2017-07-21,2017,7,West,Office Supplies,Labels,3.15
2018-03-31,2018,3,Central,Office Supplies,Appliances,33.62
2015-05-07,2015,5,East,Office Supplies,Binders,16.14
2015-05-07,2015,5,East,Furniture,Tables,194.25
2015-05-07,2015,5,East,Office Supplies,Art,8.64
2015-05-07,2015,5,East,Furniture,Chairs,872.32
2018-02-05,2018,2,Central,Office Supplies,Binders,243.992
2018-02-05,2018,2,Central,Office Supplies,Art,7.12
2015-04-18,2015,4,Central,Office Supplies,Art,2.688
2015-04-18,2015,4,Central,Furniture,Chairs,317.058
2015-04-18,2015,4,Central,Office Supplies,Envelopes,149.352
2015-04-18,2015,4,Central,Technology,Accessories,227.976
2017-05-10,2017,5,West,Office Supplies,Paper,11.96
2017-11-25,2017,11,East,Office Supplies,Storage,563.4
2017-11-25,2017,11,East,Technology,Machines,319.92
2018-03-03,2018,3,West,Technology,Accessories,1049.44
2018-03-03,2018,3,West,Furniture,Chairs,170.352
2016-12-06,2016,12,South,Technology,Phones,173.94
2015-08-25,2015,8,West,Technology,Phones,1007.944
2017-10-22,2017,10,West,Office Supplies,Paper,6.68
2017-10-22,2017,10,West,Office Supplies,Art,8.34
2017-10-22,2017,10,West,Furniture,Furnishings,101.94
2017-08-07,2017,8,West,Technology,Accessories,179.97
2018-07-21,2018,7,South,Office Supplies,Art,101.94
2018-07-21,2018,7,South,Technology,Phones,271.96
2018-07-21,2018,7,South,Furniture,Furnishings,8.8
2018-07-21,2018,7,South,Office Supplies,Art,19.68
2018-07-21,2018,7,South,Furniture,Bookcases,302.94
2018-07-21,2018,7,South,Office Supplies,Binders,14.94
2018-07-21,2018,7,South,Office Supplies,Supplies,231.72
2015-03-23,2015,3,South,Office Supplies,Labels,9.912
2016-04-30,2016,4,West,Office Supplies,Art,34.65
2016-04-30,2016,4,West,Technology,Phones,19.8
2017-06-13,2017,6,East,Office Supplies,Binders,33.568
2016-05-04,2016,5,Central,Office Supplies,Art,125.93
2018-04-23,2018,4,East,Office Supplies,Binders,11.76
2018-04-23,2018,4,East,Office Supplies,Paper,5.344
2015-06-06,2015,6,South,Office Supplies,Binders,1.365
2015-06-06,2015,6,South,Office Supplies,Paper,62.016
2015-12-02,2015,12,East,Furniture,Furnishings,60.72
2015-12-02,2015,12,East,Office Supplies,Paper,146.82
2015-12-02,2015,12,East,Furniture,Chairs,239.84
2015-12-02,2015,12,East,Office Supplies,Labels,15.66
2018-06-17,2018,6,West,Office Supplies,Storage,146.352
2017-05-26,2017,5,West,Office Supplies,Fasteners,5.94
2017-05-26,2017,5,West,Office Supplies,Paper,45.36
2017-05-26,2017,5,West,Technology,Phones,211.168
2017-05-26,2017,5,West,Furniture,Chairs,484.704
2017-05-26,2017,5,West,Technology,Machines,371.976
2016-03-10,2016,3,East,Office Supplies,Storage,89.82
2017-10-20,2017,10,West,Office Supplies,Binders,19.296
2016-04-21,2016,4,South,Furniture,Chairs,191.96
2016-04-21,2016,4,South,Office Supplies,Binders,21.3
2016-04-21,2016,4,South,Technology,Phones,469.95
2016-04-21,2016,4,South,Furniture,Furnishings,209.88
2017-06-17,2017,6,West,Furniture,Bookcases,239.666
2017-06-17,2017,6,West,Office Supplies,Labels,22.5
2017-06-17,2017,6,West,Office Supplies,Paper,219.84
2018-01-13,2018,1,Central,Office Supplies,Paper,32.4
2018-01-13,2018,1,Central,Office Supplies,Art,209.94
2018-01-13,2018,1,Central,Office Supplies,Supplies,4164.05
2018-01-13,2018,1,Central,Furniture,Bookcases,212.94
2015-09-06,2015,9,West,Furniture,Furnishings,41.88
2015-09-06,2015,9,West,Office Supplies,Labels,58.48
2016-01-19,2016,1,Central,Furniture,Tables,102.438
2016-01-19,2016,1,Central,Furniture,Chairs,199.304
2015-12-14,2015,12,East,Technology,Machines,6999.96
2015-05-23,2015,5,West,Office Supplies,Paper,12.96
2016-09-19,2016,9,East,Technology,Phones,279.86
2016-10-02,2016,10,South,Office Supplies,Binders,7.38
2017-12-25,2017,12,West,Furniture,Chairs,698.352
2017-12-25,2017,12,West,Furniture,Tables,1747.25
2017-05-06,2017,5,Central,Office Supplies,Appliances,54.48
2017-10-24,2017,10,West,Technology,Accessories,199.99
2018-05-06,2018,5,South,Office Supplies,Binders,68.541
2018-05-06,2018,5,South,Technology,Phones,627.168
2018-05-06,2018,5,South,Office Supplies,Labels,122.12
2018-11-27,2018,11,East,Office Supplies,Art,6.99
2018-11-27,2018,11,East,Office Supplies,Binders,107.424
2015-10-31,2015,10,East,Furniture,Tables,1421.664
2018-08-05,2018,8,Central,Office Supplies,Binders,125.88
2018-08-05,2018,8,Central,Technology,Accessories,79.78
2018-08-05,2018,8,Central,Office Supplies,Labels,133.2
2016-08-10,2016,8,West,Technology,Phones,438.368
2016-08-10,2016,8,West,Technology,Phones,139.944
2016-08-10,2016,8,West,Office Supplies,Appliances,133.472
2017-12-15,2017,12,West,Furniture,Tables,564.195
2017-12-15,2017,12,West,Office Supplies,Appliances,87.168
2018-09-08,2018,9,Central,Office Supplies,Binders,42.616
2018-09-08,2018,9,Central,Technology,Copiers,319.984
2018-09-08,2018,9,Central,Office Supplies,Fasteners,45.92
2018-09-08,2018,9,Central,Furniture,Furnishings,21.184
2018-09-08,2018,9,Central,Office Supplies,Paper,20.736
2018-09-08,2018,9,Central,Furniture,Chairs,213.43
2018-02-20,2018,2,West,Technology,Phones,333.576
2018-02-20,2018,2,West,Technology,Accessories,31.992
2018-02-20,2018,2,West,Office Supplies,Storage,51.168
2018-02-20,2018,2,West,Office Supplies,Envelopes,10.64
2018-02-20,2018,2,West,Furniture,Furnishings,68.704
2018-02-20,2018,2,West,Furniture,Tables,386.91
2016-08-08,2016,8,East,Office Supplies,Art,39.66
2016-08-08,2016,8,East,Office Supplies,Appliances,113.92
2016-08-08,2016,8,East,Office Supplies,Binders,447.86
2018-10-26,2018,10,South,Furniture,Tables,356.85
2018-10-26,2018,10,South,Office Supplies,Envelopes,251.58
2017-07-14,2017,7,Central,Office Supplies,Paper,219.84
2018-05-12,2018,5,East,Furniture,Furnishings,42.85
2018-05-12,2018,5,East,Office Supplies,Labels,6.16
2018-05-12,2018,5,East,Office Supplies,Supplies,17.0
2018-05-12,2018,5,East,Technology,Accessories,87.4
2018-05-25,2018,5,South,Office Supplies,Binders,29.84
2015-08-23,2015,8,West,Office Supplies,Binders,49.568
2016-09-11,2016,9,West,Office Supplies,Art,265.86
2016-09-05,2016,9,South,Furniture,Furnishings,67.96
2016-11-21,2016,11,Central,Office Supplies,Art,10.92
2016-11-21,2016,11,Central,Technology,Machines,83.9
2016-11-21,2016,11,Central,Office Supplies,Appliances,19.75
2016-11-21,2016,11,Central,Technology,Accessories,393.54
2015-10-10,2015,10,West,Furniture,Furnishings,46.872
2018-09-02,2018,9,East,Office Supplies,Storage,10.9
2018-09-02,2018,9,East,Office Supplies,Paper,79.92
2018-09-02,2018,9,East,Office Supplies,Paper,146.82
2018-01-01,2018,1,Central,Office Supplies,Binders,3.6
2015-11-05,2015,11,West,Furniture,Furnishings,20.04
2016-12-17,2016,12,Central,Office Supplies,Storage,180.016
2016-12-17,2016,12,Central,Furniture,Furnishings,41.552
2016-12-17,2016,12,Central,Office Supplies,Art,13.12
2016-05-14,2016,5,West,Office Supplies,Storage,1117.92
2018-03-10,2018,3,West,Technology,Accessories,111.96
2018-12-02,2018,12,Central,Office Supplies,Art,12.16
2018-07-31,2018,7,Central,Office Supplies,Binders,17.52
2018-07-31,2018,7,Central,Office Supplies,Appliances,155.88
2018-08-11,2018,8,South,Office Supplies,Binders,477.51
2018-09-30,2018,9,East,Office Supplies,Paper,164.88
2017-08-26,2017,8,Central,Technology,Accessories,47.97
2017-12-02,2017,12,East,Office Supplies,Binders,415.176
2017-12-02,2017,12,East,Office Supplies,Binders,35.232
2017-12-02,2017,12,East,Office Supplies,Paper,54.96
2018-07-21,2018,7,West,Office Supplies,Paper,16.34
2018-07-21,2018,7,West,Furniture,Chairs,225.296
2018-07-21,2018,7,West,Office Supplies,Binders,50.352
2016-05-20,2016,5,South,Furniture,Furnishings,163.136
2016-05-20,2016,5,South,Office Supplies,Binders,6.408
2016-06-23,2016,6,West,Technology,Phones,217.584
2016-06-23,2016,6,West,Office Supplies,Fasteners,5.43
2016-06-23,2016,6,West,Technology,Phones,143.976
2017-09-10,2017,9,South,Technology,Phones,519.68
2015-04-13,2015,4,East,Office Supplies,Labels,7.83
2016-11-14,2016,11,West,Furniture,Chairs,883.84
2016-11-14,2016,11,West,Furniture,Chairs,230.352
2017-12-09,2017,12,West,Office Supplies,Binders,273.92
2018-08-18,2018,8,East,Office Supplies,Art,9.912
2018-12-14,2018,12,Central,Furniture,Furnishings,266.352
2018-12-14,2018,12,Central,Furniture,Furnishings,56.328
2018-12-14,2018,12,Central,Technology,Accessories,39.264
2018-12-14,2018,12,Central,Office Supplies,Art,95.232
2017-04-08,2017,4,South,Office Supplies,Fasteners,30.0
2017-04-08,2017,4,South,Office Supplies,Paper,25.92
2017-04-08,2017,4,South,Furniture,Furnishings,159.92
2017-12-16,2017,12,South,Office Supplies,Appliances,34.944
2018-09-19,2018,9,West,Technology,Accessories,149.95
2018-09-19,2018,9,West,Office Supplies,Art,23.32
2018-09-19,2018,9,West,Office Supplies,Art,16.74
2018-09-04,2018,9,East,Office Supplies,Fasteners,14.82
2017-09-12,2017,9,West,Office Supplies,Fasteners,10.47
2017-09-12,2017,9,West,Office Supplies,Labels,11.07
2017-09-12,2017,9,West,Office Supplies,Binders,20.704
2018-08-10,2018,8,Central,Office Supplies,Paper,177.2
2017-11-04,2017,11,South,Furniture,Furnishings,50.496
2016-06-18,2016,6,South,Office Supplies,Binders,6.129
2016-06-18,2016,6,South,Furniture,Chairs,643.136
2016-06-18,2016,6,South,Office Supplies,Paper,20.736
2015-07-04,2015,7,West,Office Supplies,Paper,177.536
2015-07-04,2015,7,West,Office Supplies,Appliances,32.432
2016-12-20,2016,12,South,Office Supplies,Labels,11.696
2017-04-10,2017,4,West,Office Supplies,Appliances,113.76
2017-04-10,2017,4,West,Office Supplies,Storage,579.51
2017-04-10,2017,4,West,Office Supplies,Storage,150.66
2017-04-10,2017,4,West,Office Supplies,Binders,48.032
2015-05-26,2015,5,Central,Office Supplies,Storage,102.624
2015-05-26,2015,5,Central,Furniture,Chairs,359.772
2015-05-26,2015,5,Central,Office Supplies,Art,13.392
2018-07-06,2018,7,West,Furniture,Chairs,122.136
2016-02-16,2016,2,East,Office Supplies,Paper,35.88
2018-06-16,2018,6,East,Technology,Accessories,479.952
2018-06-16,2018,6,East,Office Supplies,Art,23.92
2018-11-13,2018,11,East,Technology,Phones,629.95
2018-12-11,2018,12,East,Office Supplies,Binders,14.952
2018-12-11,2018,12,East,Office Supplies,Paper,17.94
2018-12-11,2018,12,East,Technology,Phones,116.98
2017-06-28,2017,6,East,Furniture,Chairs,121.96
2017-06-28,2017,6,East,Office Supplies,Appliances,8.74
2017-06-28,2017,6,East,Office Supplies,Paper,61.96
2017-06-28,2017,6,East,Office Supplies,Binders,7.96
2017-06-28,2017,6,East,Office Supplies,Appliances,275.24
2018-09-15,2018,9,East,Furniture,Furnishings,47.4
2018-09-15,2018,9,East,Furniture,Chairs,512.96
2018-09-15,2018,9,East,Technology,Phones,395.94
2018-09-15,2018,9,East,Office Supplies,Storage,81.96
2018-12-02,2018,12,South,Office Supplies,Art,32.776
2018-06-26,2018,6,East,Office Supplies,Storage,272.94
2017-07-24,2017,7,East,Furniture,Chairs,253.764
2017-09-02,2017,9,Central,Office Supplies,Labels,29.24
2017-09-02,2017,9,Central,Office Supplies,Storage,35.168
2017-09-02,2017,9,Central,Technology,Machines,1362.9
2018-04-20,2018,4,Central,Furniture,Chairs,317.058
2018-04-20,2018,4,Central,Office Supplies,Art,15.76
2018-04-20,2018,4,Central,Furniture,Furnishings,14.56
2015-08-12,2015,8,East,Office Supplies,Binders,196.21
2018-09-19,2018,9,South,Office Supplies,Art,35.4
2018-12-09,2018,12,West,Office Supplies,Paper,419.4
2018-12-09,2018,12,West,Office Supplies,Binders,13.005
2017-11-04,2017,11,West,Office Supplies,Binders,7.712
2017-11-04,2017,11,West,Office Supplies,Binders,4.176
2017-11-04,2017,11,West,Office Supplies,Paper,38.88
2016-03-29,2016,3,East,Office Supplies,Paper,17.64
2017-09-05,2017,9,Central,Office Supplies,Storage,93.456
2018-01-28,2018,1,East,Technology,Accessories,449.91
2017-09-03,2017,9,East,Furniture,Bookcases,344.94
2017-09-03,2017,9,East,Furniture,Furnishings,14.76
2017-09-03,2017,9,East,Office Supplies,Binders,12.76
2017-09-03,2017,9,East,Office Supplies,Labels,58.48
2018-07-25,2018,7,East,Furniture,Furnishings,20.096
2018-07-25,2018,7,East,Office Supplies,Supplies,37.752
2018-07-25,2018,7,East,Furniture,Tables,138.588
2018-07-25,2018,7,East,Office Supplies,Storage,259.92
2018-07-25,2018,7,East,Office Supplies,Paper,20.736
2016-09-13,2016,9,South,Furniture,Furnishings,129.93
2016-09-13,2016,9,South,Office Supplies,Paper,69.93
2016-09-07,2016,9,South,Office Supplies,Art,140.736
2017-11-16,2017,11,West,Office Supplies,Binders,8.32
2017-11-10,2017,11,West,Furniture,Furnishings,9.98
2015-08-15,2015,8,East,Office Supplies,Binders,62.94
2016-11-16,2016,11,Central,Office Supplies,Storage,21.488
2016-11-16,2016,11,Central,Technology,Phones,239.976
2016-11-16,2016,11,Central,Furniture,Furnishings,34.504
